property_id,dwelling_subclass,zoning_type,lot_frontage_ft,lot_area_sq_ft,street_type,alley_type,lot_shape,land_contour,utilities,lot_configuration,land_slope,neighborhood,condition_1,condition_2,dwelling_type,dwelling_style,overall_quality_rating,overall_condition_rating,year_built,year_remod_add,roof_style,roof_material,exterior_type_1,exterior_type_2,masonry_veneer_type,masonry_veneer_area_sq_ft,exterior_quality_rating,exterior_condition_rating,foundation_type,bsmt_quality_rating,bsmt_condition_rating,bsmt_exposure_rating,bsmt_fin_type_1_rating,bsmt_fin_type_1_sq_ft,bsmt_fin_type_2_rating,bsmt_fin_type_2_sq_ft,bsmt_unf_sq_ft,total_bsmt_sq_ft,heating_type,heating_quality_rating,has_central_air,electrical_system_type,first_flr_sq_ft,second_flr_sq_ft,low_quality_fin_sq_ft,gr_living_area_sq_ft,bsmt_full_bath_count,bsmt_half_bath_count,full_bath_count,half_bath_count,bedroom_abv_grd_count,kitchen_abv_grd_count,kitchen_quality_rating,room_abv_grd_count,functionality_type,fireplace_count,fireplace_quality_rating,garage_type,garage_finish_rating,garage_car_count,garage_area_sq_ft,garage_quality_rating,garage_condition_rating,paved_drive_type,wood_deck_sq_ft,open_porch_sq_ft,enclosed_porch_sq_ft,three_season_porch_sq_ft,screen_porch_sq_ft,pool_area_sq_ft,pool_quality_rating,fence_quality_rating,misc_feature,misc_value,month_sold,year_sold,sale_type,sale_condition,sale_price,longitude,latitude
0907295100,Duplex_All_Styles_and_Ages,Residential_Medium_Density,83,10126,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,Duplex,SFoyer,Above_Average,Average,1997,1998,Gable,CompShg,VinylSd,VinylSd,,0,Typical,Good,PConc,Good,Typical,Gd,GLQ,1593,LwQ,162,83,1838,GasA,Excellent,Y,SBrkr,1838,0,0,1838,2,0,2,0,2,2,Typical,8,Typ,0,No_Fireplace,Attchd,Unf,3,721,Typical,Typical,Paved,160,67,0,0,0,0,No_Pool,No_Fence,,0,7,2008,WD ,Abnorml,185000,-93.68031,42.016262
0907405020,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,9135,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,2002,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,113,Good,Typical,PConc,Good,Typical,Av,GLQ,810,Unf,0,726,1536,GasA,Excellent,Y,SBrkr,1536,0,0,1536,1,0,2,0,3,1,Good,7,Typ,0,No_Fireplace,Attchd,RFn,2,532,Typical,Typical,Paved,192,74,0,0,0,0,No_Pool,No_Fence,,0,12,2008,WD ,Normal,214000,-93.687825,42.014549
0907405140,Two_Story_1946_and_Newer,Residential_Low_Density,65,8450,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,196,Good,Typical,PConc,Good,Typical,No,GLQ,706,Unf,0,150,856,GasA,Excellent,Y,SBrkr,856,854,0,1710,1,0,2,1,3,1,Good,8,Typ,0,No_Fireplace,Attchd,RFn,2,548,Typical,Typical,Paved,0,61,0,0,0,0,No_Pool,No_Fence,,0,2,2008,WD ,Normal,208500,-93.686931,42.013952
0907412040,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75,9750,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50,Good,Typical,PConc,Good,Typical,Mn,GLQ,24,Unf,0,1421,1445,GasA,Excellent,Y,SBrkr,1445,0,0,1445,0,0,2,0,3,1,Good,6,Typ,0,No_Fireplace,Attchd,Unf,2,470,Typical,Typical,Paved,0,35,0,0,0,0,No_Pool,No_Fence,,0,6,2008,WD ,Normal,186500,-93.685207,42.013912
0907412070,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,65,8450,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,266,Good,Typical,PConc,Good,Typical,Mn,GLQ,946,Unf,0,490,1436,GasA,Excellent,Y,SBrkr,1436,0,0,1436,1,0,2,0,3,1,Good,8,Typ,0,No_Fireplace,Attchd,Unf,2,484,Typical,Typical,Paved,139,98,0,0,0,0,No_Pool,No_Fence,,0,4,2008,WD ,Normal,210000,-93.684451,42.013641
0907412080,Two_Story_1946_and_Newer,Residential_Low_Density,64,8320,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,,0,Good,Typical,PConc,Good,Typical,No,GLQ,490,Unf,0,280,770,GasA,Excellent,Y,SBrkr,770,812,0,1582,0,0,2,1,3,1,Good,6,Typ,0,No_Fireplace,Attchd,RFn,2,520,Typical,Typical,Paved,0,45,0,0,0,0,No_Pool,No_Fence,,0,9,2008,WD ,Normal,185900,-93.684397,42.013622
0907412090,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,85,11049,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Very_Good,Average,2007,2007,Gable,CompShg,VinylSd,VinylSd,,0,Good,Typical,PConc,Excellent,Typical,Av,Unf,0,Unf,0,1234,1234,GasA,Excellent,Y,SBrkr,1234,0,0,1234,0,0,2,0,3,1,Good,7,Typ,0,No_Fireplace,Attchd,RFn,2,484,Typical,Typical,Paved,0,30,0,0,0,0,No_Pool,No_Fence,,0,1,2008,WD ,Normal,179900,-93.684343,42.013603
0907418010,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,85,11058,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Above_Average,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,212,Good,Typical,PConc,Good,Typical,No,GLQ,56,Unf,0,1508,1564,GasA,Excellent,Y,SBrkr,1564,0,0,1564,0,0,2,0,3,1,Good,6,Typ,0,No_Fireplace,Attchd,RFn,3,814,Typical,Typical,Paved,0,24,0,0,0,0,No_Pool,No_Fence,,0,2,2008,WD ,Normal,218836,-93.683435,42.015975
0907418040,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,74,9627,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,2007,2007,Gable,CompShg,VinylSd,VinylSd,,0,Good,Typical,PConc,Good,Typical,Av,GLQ,24,Unf,0,1327,1351,GasA,Excellent,Y,SBrkr,1361,0,0,1361,0,0,2,0,3,1,Good,6,Typ,0,No_Fireplace,Attchd,RFn,2,610,Typical,Typical,Paved,0,50,0,0,0,0,No_Pool,No_Fence,,0,6,2008,WD ,Normal,193000,-93.683435,42.015368
0907420080,Two_Story_1946_and_Newer,Residential_Low_Density,63,8199,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,2005,2005,Gable,CompShg,WdShing,Wd Shng,,0,Good,Typical,PConc,Good,Typical,Av,GLQ,648,Unf,0,80,728,GasA,Excellent,Y,SBrkr,728,728,0,1456,1,0,2,1,3,1,Good,7,Typ,1,Good,Attchd,Fin,2,410,Typical,Typical,Paved,36,18,0,0,0,0,No_Pool,No_Fence,,0,10,2008,WD ,Normal,189000,-93.6838447,42.0138316
0907425010,One_Story_PUD_1946_and_Newer,Residential_Medium_Density,0,4426,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,TwnhsE,One_Story,Above_Average,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,147,Good,Typical,PConc,Good,Typical,Av,GLQ,697,Unf,0,151,848,GasA,Excellent,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,Good,3,Typ,1,Typical,Attchd,RFn,2,420,Typical,Typical,Paved,149,0,0,0,0,0,No_Pool,No_Fence,,0,5,2008,WD ,Normal,149300,-93.683127,42.015927
0907425015,One_Story_PUD_1946_and_Newer,Residential_Medium_Density,0,4426,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,TwnhsE,One_Story,Above_Average,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,147,Good,Typical,PConc,Good,Typical,Gd,GLQ,697,Unf,0,151,848,GasA,Excellent,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,Good,3,Typ,1,Typical,Attchd,RFn,2,420,Typical,Typical,Paved,149,0,0,0,0,0,No_Pool,No_Fence,,0,5,2008,WD ,Normal,141000,-93.682991,42.015927
0907425030,One_Story_PUD_1946_and_Newer,Residential_Medium_Density,0,4438,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,TwnhsE,One_Story,Above_Average,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,205,Good,Typical,PConc,Good,Typical,Av,GLQ,662,Unf,0,186,848,GasA,Excellent,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,Good,3,Typ,1,Good,Attchd,RFn,2,420,Typical,Typical,Paved,149,0,0,0,0,0,No_Pool,No_Fence,,0,1,2008,WD ,Normal,149000,-93.681436,42.016121
0907425035,One_Story_PUD_1946_and_Newer,Residential_Medium_Density,0,4438,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,TwnhsE,One_Story,Above_Average,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169,Good,Typical,PConc,Good,Typical,Gd,GLQ,662,Unf,0,186,848,GasA,Excellent,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,Good,4,Typ,1,Good,Attchd,Fin,2,420,Typical,Typical,Paved,140,0,0,0,0,0,No_Pool,No_Fence,,0,6,2008,ConLD,Normal,144500,-93.681401,42.016122
0908102030,One_Story_1945_and_Older,Residential_Low_Density,67,8777,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,OneFam,One_Story,Average,Good,1910,1950,Gable,CompShg,MetalSd,Wd Sdng,,0,Typical,Typical,CBlock,Fair,Typical,No,Unf,0,Unf,0,796,796,GasA,Good,Y,FuseA,796,0,0,796,0,0,1,0,2,1,Typical,4,Typ,0,No_Fireplace,No_Garage,No_Garage,0,0,No_Garage,No_Garage,Partial_Pavement,328,0,164,0,0,0,No_Pool,Minimum_Privacy,,0,5,2008,WD ,Normal,85000,-93.678303,42.01975
0908102040,Duplex_All_Styles_and_Ages,Residential_Low_Density,67,8777,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,Duplex,One_and_Half_Fin,Average,Good,1900,2003,Gable,CompShg,MetalSd,MetalSd,,0,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1084,Unf,0,188,1272,GasA,Good,Y,SBrkr,1272,928,0,2200,2,0,2,2,4,2,Typical,9,Typ,0,No_Fireplace,No_Garage,No_Garage,0,0,No_Garage,No_Garage,Dirt_Gravel,0,70,0,0,0,0,No_Pool,Good_Privacy,,0,9,2008,WD ,Normal,145900,-93.678304,42.019937
0908102140,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75,9825,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Average,Average,1966,1966,Hip,CompShg,HdBoard,HdBoard,,0,Typical,Typical,CBlock,Typical,Typical,No,Rec,609,Unf,0,483,1092,GasA,Typical,Y,SBrkr,1092,0,0,1092,0,0,1,0,3,1,Typical,6,Typ,0,No_Fireplace,Attchd,Unf,1,264,Typical,Typical,Paved,259,0,0,0,161,0,No_Pool,Minimum_Privacy,,0,4,2008,COD,Abnorml,123000,-93.677551,42.020905
0908102260,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75,9937,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Average,Above_Average,1965,1965,Gable,CompShg,HdBoard,HdBoard,,0,Good,Typical,CBlock,Typical,Typical,No,BLQ,830,LwQ,290,136,1256,GasA,Good,Y,SBrkr,1256,0,0,1256,1,0,1,1,3,1,Typical,6,Typ,0,No_Fireplace,Attchd,Fin,1,276,Typical,Typical,Paved,736,68,0,0,0,0,No_Pool,No_Fence,,0,6,2008,WD ,Normal,147500,-93.677407,42.021244
0908103260,Split_Foyer,Residential_Low_Density,64,12102,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,SFoyer,Average,Average,1976,1976,Gable,CompShg,HdBoard,Plywood,BrkFace,222,Typical,Typical,CBlock,Good,Good,Gd,ALQ,456,Unf,0,0,456,GasA,Excellent,Y,SBrkr,1033,0,0,1033,0,1,1,0,3,1,Typical,6,Typ,0,No_Fireplace,BuiltIn,RFn,2,504,Fair,Typical,Paved,224,0,0,0,0,0,No_Pool,No_Fence,,0,4,2008,WD ,Family,165000,-93.673447,42.019997
0908103280,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,65,6500,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Above_Average,Above_Average,1976,1976,Hip,CompShg,HdBoard,Plywood,BrkFace,84,Typical,Typical,CBlock,Typical,Excellent,No,BLQ,1033,Unf,0,94,1127,GasA,Typical,Y,SBrkr,1127,0,0,1127,0,1,1,1,3,1,Typical,6,Typ,1,Poor,Detchd,Unf,2,480,Typical,Typical,Paved,0,0,138,0,0,0,No_Pool,No_Fence,,0,5,2008,WD ,Normal,135000,-93.673571,42.019996
0908127120,One_Story_1945_and_Older,Residential_Low_Density,63,13907,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Average,Above_Average,1940,1969,Gable,CompShg,WdShing,Wd Shng,,0,Typical,Typical,CBlock,Typical,Typical,No,BLQ,290,Unf,0,706,996,GasA,Excellent,Y,SBrkr,996,0,0,996,1,0,1,0,3,1,Typical,6,Typ,1,Good,No_Garage,No_Garage,0,0,No_Garage,No_Garage,Paved,144,0,0,0,0,0,No_Pool,No_Fence,,0,7,2008,WD ,Normal,108000,-93.673137,42.02099
0908128050,Split_Foyer,Residential_Low_Density,90,10012,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,SFoyer,Below_Average,Average,1972,1972,Gable,CompShg,Plywood,Plywood,,0,Typical,Typical,CBlock,Good,Typical,Av,BLQ,920,Rec,180,38,1138,GasA,Typical,Y,SBrkr,1181,0,0,1181,1,0,2,0,3,1,Typical,6,Typ,0,No_Fireplace,Detchd,RFn,2,588,Typical,Typical,Paved,0,0,180,0,0,0,No_Pool,Minimum_Privacy,,0,4,2008,WD ,Normal,137500,-93.671443,42.019861
0908128110,Two_Story_1946_and_Newer,Residential_Low_Density,60,6931,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,Two_Story,Good,Average,2003,2004,Gable,CompShg,VinylSd,VinylSd,Stone,92,Good,Typical,PConc,Good,Typical,No,Unf,0,Unf,0,746,746,GasA,Excellent,Y,SBrkr,760,896,0,1656,0,0,2,1,3,1,Good,7,Typ,1,Good,BuiltIn,Fin,2,397,Typical,Typical,Paved,178,128,0,0,0,0,No_Pool,No_Fence,,0,7,2008,WD ,Normal,165400,-93.672408,42.018991
0908151040,Split_or_Multilevel,Residential_Low_Density,0,9638,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,OneFam,SLvl,Above_Average,Above_Average,1977,1977,Hip,CompShg,Plywood,Plywood,,0,Typical,Typical,CBlock,Typical,Typical,Av,ALQ,368,Rec,120,541,1029,GasA,Typical,Y,SBrkr,1117,0,0,1117,1,0,1,0,3,1,Typical,6,Typ,1,Fair,Attchd,RFn,2,542,Typical,Typical,Paved,292,0,0,0,0,0,No_Pool,No_Fence,,0,11,2008,WD ,Normal,147000,-93.675294,42.018852
0908152110,Two_Story_1946_and_Newer,Residential_Low_Density,72,7200,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,Two_Story,Above_Average,Good,1976,2001,Hip,CompShg,Plywood,Plywood,,0,Typical,Typical,CBlock,Typical,Typical,Av,ALQ,288,Unf,0,396,684,GasA,Typical,Y,SBrkr,684,714,0,1398,0,0,1,1,3,1,Typical,6,Typ,1,Typical,Attchd,Fin,2,440,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,Minimum_Privacy,,0,2,2008,WD ,Normal,160500,-93.675173,42.018912
0908152270,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,7024,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Below_Average,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,,0,Typical,Typical,PConc,Good,Typical,No,GLQ,1024,Unf,0,108,1132,GasA,Excellent,Y,SBrkr,1132,0,0,1132,1,0,1,1,2,1,Good,5,Typ,0,No_Fireplace,Attchd,Fin,2,451,Typical,Typical,Paved,252,64,0,0,0,0,No_Pool,No_Fence,,0,6,2008,WD ,Normal,176000,-93.673251,42.01883
0908154080,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,123,47007,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Average,Good,1959,1996,Gable,CompShg,Plywood,Plywood,,0,Typical,Typical,Slab,No_Basement,No_Basement,No_Basement,No_Basement,0,No_Basement,0,0,0,GasA,Typical,Y,SBrkr,3820,0,0,3820,0,0,3,1,5,1,Excellent,11,Typ,2,Good,Attchd,Unf,2,624,Typical,Typical,Paved,0,372,0,0,0,0,No_Pool,No_Fence,,0,7,2008,WD ,Normal,284700,-93.675582,42.017386
0908154235,Two_Story_1946_and_Newer,Residential_Low_Density,313,63887,Pave,No_Alley_Access,Irregular,Bnk,AllPub,Corner,Gtl,Edwards,Feedr,Norm,OneFam,Two_Story,Very_Excellent,Average,2008,2008,Hip,ClyTile,Stucco,Stucco,Stone,796,Excellent,Typical,PConc,Excellent,Typical,Gd,GLQ,5644,Unf,0,466,6110,GasA,Excellent,Y,SBrkr,4692,950,0,5642,2,0,2,1,3,1,Excellent,12,Typ,3,Good,Attchd,Fin,2,1418,Typical,Typical,Paved,214,292,0,0,0,480,Good,No_Fence,,0,1,2008,New,Partial,160000,-93.674898,42.016804
0908186040,PUD_Multilevel_Split_Level_Foyer,Residential_Medium_Density,35,3675,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SLvl,Above_Average,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,80,Typical,Typical,PConc,Good,Typical,Gd,GLQ,459,Unf,0,88,547,GasA,Excellent,Y,SBrkr,1072,0,0,1072,1,0,1,0,2,1,Typical,5,Typ,0,No_Fireplace,Basment,RFn,2,525,Typical,Typical,Paved,0,28,0,0,0,0,No_Pool,No_Fence,,0,6,2008,WD ,Normal,148000,-93.670627,42.018898
0908201100,Duplex_All_Styles_and_Ages,Residential_Low_Density,65,6040,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,One_Story,Below_Average,Average,1955,1955,Gable,CompShg,AsbShng,Plywood,,0,Typical,Typical,PConc,No_Basement,No_Basement,No_Basement,No_Basement,0,No_Basement,0,0,0,GasA,Typical,N,FuseP,1152,0,0,1152,0,0,2,0,2,2,Fair,6,Typ,0,No_Fireplace,No_Garage,No_Garage,0,0,No_Garage,No_Garage,Dirt_Gravel,0,0,0,0,0,0,No_Pool,No_Fence,,0,6,2008,WD ,AdjLand,82000,-93.665043,42.020483
0908201110,Duplex_All_Styles_and_Ages,Residential_Low_Density,65,6012,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,Duplex,One_Story,Below_Average,Average,1955,1955,Gable,CompShg,AsbShng,Plywood,,0,Typical,Fair,PConc,No_Basement,No_Basement,No_Basement,No_Basement,0,No_Basement,0,0,0,GasA,Typical,N,SBrkr,1152,0,0,1152,0,0,2,0,2,2,Typical,6,Typ,0,No_Fireplace,No_Garage,No_Garage,0,0,No_Garage,No_Garage,Dirt_Gravel,0,0,0,0,0,0,No_Pool,No_Fence,,0,6,2008,WD ,AdjLand,82000,-93.6649923,42.0202945
0908201120,Duplex_All_Styles_and_Ages,Residential_Low_Density,92,12108,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,One_Story,Below_Average,Below_Average,1955,1955,Gable,CompShg,VinylSd,VinylSd,BrkFace,270,Typical,Typical,CBlock,Typical,Typical,No,ALQ,133,Unf,0,1307,1440,GasA,Typical,N,FuseF,1440,0,0,1440,0,0,2,0,4,2,Fair,8,Typ,0,No_Fireplace,No_Garage,No_Garage,0,0,No_Garage,No_Garage,Paved,0,0,0,0,0,0,No_Pool,No_Fence,,0,9,2008,WD ,Normal,118000,-93.6653819,42.020394
0908204160,Duplex_All_Styles_and_Ages,Residential_Low_Density,74,6845,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,One_Story,Below_Average,Average,1955,1955,Gable,CompShg,WdShing,Wd Shng,BrkCmn,58,Typical,Typical,Slab,No_Basement,No_Basement,No_Basement,No_Basement,0,No_Basement,0,0,0,GasA,Typical,N,FuseF,1152,0,0,1152,0,0,2,0,2,2,Typical,6,Typ,0,No_Fireplace,No_Garage,No_Garage,0,0,No_Garage,No_Garage,Dirt_Gravel,0,0,0,0,0,0,No_Pool,No_Fence,,0,7,2008,WD ,Normal,82500,-93.665562,42.019544
0908225170,Two_Family_conversion_All_Styles_and_Ages,Residential_Low_Density,56,6931,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwoFmCon,One_Story,Below_Average,Average,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,,0,Typical,Typical,CBlock,Typical,Typical,Av,ALQ,784,Unf,0,0,784,GasA,Typical,N,FuseP,784,0,0,784,1,0,1,0,2,1,Typical,4,Typ,0,No_Fireplace,No_Garage,No_Garage,0,0,No_Garage,No_Garage,Paved,112,0,0,0,0,0,No_Pool,No_Fence,,0,5,2008,WD ,Normal,91900,-93.661895,42.020112
0908226120,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,60,12180,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_and_Half_Fin,Average,Good,1938,2007,Gable,CompShg,Wd Sdng,Wd Sdng,,0,Typical,Typical,PConc,Typical,Typical,No,Unf,0,Unf,0,585,585,GasA,Good,Y,FuseF,585,468,0,1053,0,0,1,1,2,1,Excellent,5,Typ,0,No_Fireplace,No_Garage,No_Garage,0,0,No_Garage,No_Garage,Dirt_Gravel,42,0,0,0,0,0,No_Pool,No_Fence,,0,1,2008,WD ,Family,120000,-93.660115,42.021582
0908250040,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,57,8050,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_and_Half_Fin,Average,Very_Good,1947,1993,Gable,CompShg,MetalSd,MetalSd,,0,Typical,Good,Slab,No_Basement,No_Basement,No_Basement,No_Basement,0,No_Basement,0,0,0,GasA,Good,Y,SBrkr,929,208,0,1137,0,0,1,1,4,1,Typical,8,Min1,0,No_Fireplace,No_Garage,No_Garage,0,0,No_Garage,No_Garage,Paved,0,0,0,0,0,0,No_Pool,No_Fence,,0,4,2008,WD ,Normal,96000,-93.664925,42.01797
0908250090,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,68,9520,Pave,No_Alley_Access,Regular,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,OneFam,One_Story,Below_Average,Average,1953,1953,Gable,CompShg,MetalSd,MetalSd,Stone,115,Typical,Typical,CBlock,Good,Typical,No,Rec,767,Unf,0,144,911,GasA,Typical,Y,SBrkr,930,0,0,930,0,0,1,0,2,1,Typical,5,Typ,0,No_Fireplace,Attchd,RFn,1,286,Typical,Typical,Paved,134,0,0,0,0,0,No_Pool,Minimum_Privacy,Gar2,3000,5,2008,WD ,Normal,99000,-93.665829,42.017962
0908275130,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,70,11767,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_and_Half_Fin,Average,Above_Average,1946,1995,Gable,CompShg,MetalSd,MetalSd,,0,Typical,Typical,CBlock,Typical,Typical,No,BLQ,352,Unf,0,416,768,GasA,Excellent,Y,SBrkr,768,432,0,1200,0,0,1,0,3,1,Typical,6,Typ,0,No_Fireplace,Detchd,Unf,1,240,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,,0,5,2008,WD ,Normal,130500,-93.664506,42.0198028
0908275180,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,60,8172,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_and_Half_Fin,Below_Average,Above_Average,1954,1972,Gable,CompShg,MetalSd,MetalSd,,0,Typical,Typical,PConc,Typical,Typical,No,Unf,0,Unf,0,941,941,GasA,Excellent,Y,SBrkr,997,473,0,1470,0,0,2,0,4,1,Typical,7,Typ,0,No_Fireplace,Detchd,Unf,1,548,Typical,Typical,Paved,0,0,0,0,156,0,No_Pool,No_Fence,,0,5,2008,WD ,Normal,135000,-93.663479,42.019959
0908275280,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,59,16466,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_and_Half_Fin,Average,Good,1955,1955,Gable,CompShg,MetalSd,MetalSd,,0,Typical,Good,PConc,Typical,Typical,No,Unf,0,Unf,0,816,816,GasA,Typical,Y,SBrkr,872,521,0,1393,0,0,1,1,3,1,Typical,8,Typ,0,No_Fireplace,Attchd,Unf,1,300,Typical,Typical,Paved,121,0,0,0,265,0,No_Pool,No_Fence,,0,4,2008,WD ,Normal,135500,-93.66345,42.018541
0908276140,Split_or_Multilevel,Residential_Low_Density,62,7692,Pave,No_Alley_Access,Regular,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,OneFam,SLvl,Below_Average,Above_Average,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,,0,Typical,Typical,CBlock,Excellent,Typical,Av,Unf,0,Unf,0,416,416,GasA,Good,Y,FuseA,1204,0,0,1204,0,0,1,0,3,1,Typical,6,Typ,0,No_Fireplace,Basment,Unf,1,312,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,,0,11,2008,WD ,Abnorml,100000,-93.661763,42.017874
